2023-10-26 16:30:55,530 INFO  Logger.cs: 70 - 
2023-10-26 17:56:04,210 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-ABAD_DUMMY-2
2023-10-26 17:56:04,211 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-TIBIA_DUMMY-2
2023-10-26 17:56:04,211 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-TIBIA_DUMMY-2
2023-10-26 17:56:04,211 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-TIBIA_DUMMY-2
2023-10-26 17:56:04,211 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-HIPPITCH_DUMMY-2
2023-10-26 17:56:04,212 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-HIPPITCH_DUMMY-2
2023-10-26 17:56:04,212 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-HIPPITCH_DUMMY-2
2023-10-26 17:56:04,212 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-ANKLE_DUMMY-1
2023-10-26 17:56:04,213 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-ANKLE_DUMMY-1
2023-10-26 17:56:04,213 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-ANKLE_DUMMY-1
2023-10-26 17:56:04,213 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-ABAD_DUMMY-1
2023-10-26 17:56:04,213 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-ABAD_DUMMY-1
2023-10-26 17:56:04,214 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-ABAD_DUMMY-1
2023-10-26 17:56:04,214 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-FEMUR_DUMMY-1
2023-10-26 17:56:04,214 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-FEMUR_DUMMY-1
2023-10-26 17:56:04,215 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-FEMUR_DUMMY-1
2023-10-26 17:56:04,215 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-HIPPITCH_DUMMY-1
2023-10-26 17:56:04,215 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-HIPPITCH_DUMMY-1
2023-10-26 17:56:04,215 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-HIPPITCH_DUMMY-1
2023-10-26 17:56:04,216 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-TIBIA_DUMMY-1
2023-10-26 17:56:04,216 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-TIBIA_DUMMY-1
2023-10-26 17:56:04,216 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-TIBIA_DUMMY-1
2023-10-26 17:56:04,217 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-FOOT_DUMMY-1
2023-10-26 17:56:04,217 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-FOOT_DUMMY-1
2023-10-26 17:56:04,217 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-FOOT_DUMMY-1
2023-10-26 17:56:04,217 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-FOOT_DUMMY-2
2023-10-26 17:56:04,218 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-FOOT_DUMMY-2
2023-10-26 17:56:04,218 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-FOOT_DUMMY-2
2023-10-26 17:56:04,218 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AR01_BODY_FRAMEWORK-107-1
2023-10-26 17:56:04,219 INFO  ExportHelperExtension.cs: 1136 - Found 275 in AR01_BODY_FRAMEWORK-107-1
2023-10-26 17:56:04,220 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AR01_BODY_FRAMEWORK-107-1
2023-10-26 17:56:04,220 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-DUMMY.SLDASM
2023-10-26 17:56:04,220 INFO  ExportHelperExtension.cs: 1136 - Found 90 in TH01-DUMMY.SLDASM
2023-10-26 17:56:04,220 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-DUMMY.SLDASM
2023-10-26 17:56:04,220 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-26 17:56:04,222 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2023-10-26 17:56:04,222 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-FEMUR_R_DUMMY-1
2023-10-26 17:56:04,222 INFO  ExportHelperExtension.cs: 1136 - Found 37 in TH01-FEMUR_R_DUMMY-1
2023-10-26 17:56:04,223 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in TH01-FEMUR_R_DUMMY-1
2023-10-26 17:56:04,223 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-ANKLE_DUMMY-2
2023-10-26 17:56:04,223 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-ANKLE_DUMMY-2
2023-10-26 17:56:04,223 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-ANKLE_DUMMY-2
2023-10-26 17:56:04,224 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR01-HIP_BODY_RACK_RevA-1
2023-10-26 17:56:04,224 INFO  ExportHelperExtension.cs: 1136 - Found 64 in AR01-HIP_BODY_RACK_RevA-1
2023-10-26 17:56:04,224 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AR01-HIP_BODY_RACK_RevA-1
2023-10-26 17:56:04,225 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-HIPBASE_DUMMY-1
2023-10-26 17:56:04,225 INFO  ExportHelperExtension.cs: 1136 - Found 30 in TH01-HIPBASE_DUMMY-1
2023-10-26 17:56:04,225 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-HIPBASE_DUMMY-1
2023-10-26 17:56:04,225 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-ABAD_DUMMY-2
2023-10-26 17:56:04,226 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-ABAD_DUMMY-2
2023-10-26 17:56:04,226 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-ABAD_DUMMY-2
2023-10-26 17:56:04,226 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-TIBIA_DUMMY-2
2023-10-26 17:56:04,226 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-TIBIA_DUMMY-2
2023-10-26 17:56:04,227 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-TIBIA_DUMMY-2
2023-10-26 17:56:04,227 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-HIPPITCH_DUMMY-2
2023-10-26 17:56:04,227 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-HIPPITCH_DUMMY-2
2023-10-26 17:56:04,228 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-HIPPITCH_DUMMY-2
2023-10-26 17:56:04,228 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-ANKLE_DUMMY-1
2023-10-26 17:56:04,228 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-ANKLE_DUMMY-1
2023-10-26 17:56:04,228 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-ANKLE_DUMMY-1
2023-10-26 17:56:04,228 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-ABAD_DUMMY-1
2023-10-26 17:56:04,229 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-ABAD_DUMMY-1
2023-10-26 17:56:04,229 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-ABAD_DUMMY-1
2023-10-26 17:56:04,229 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-FEMUR_DUMMY-1
2023-10-26 17:56:04,229 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-FEMUR_DUMMY-1
2023-10-26 17:56:04,230 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in TH01-FEMUR_DUMMY-1
2023-10-26 17:56:04,230 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-HIPPITCH_DUMMY-1
2023-10-26 17:56:04,230 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-HIPPITCH_DUMMY-1
2023-10-26 17:56:04,230 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-HIPPITCH_DUMMY-1
2023-10-26 17:56:04,231 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-TIBIA_DUMMY-1
2023-10-26 17:56:04,231 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-TIBIA_DUMMY-1
2023-10-26 17:56:04,231 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-TIBIA_DUMMY-1
2023-10-26 17:56:04,231 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-FOOT_DUMMY-1
2023-10-26 17:56:04,232 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-FOOT_DUMMY-1
2023-10-26 17:56:04,232 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-FOOT_DUMMY-1
2023-10-26 17:56:04,232 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-FOOT_DUMMY-2
2023-10-26 17:56:04,233 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-FOOT_DUMMY-2
2023-10-26 17:56:04,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-FOOT_DUMMY-2
2023-10-26 17:56:04,233 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR01_BODY_FRAMEWORK-107-1
2023-10-26 17:56:04,233 INFO  ExportHelperExtension.cs: 1136 - Found 275 in AR01_BODY_FRAMEWORK-107-1
2023-10-26 17:56:04,234 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AR01_BODY_FRAMEWORK-107-1
2023-10-26 17:56:04,585 INFO  SwAddin.cs: 339 - Loading config tree
2023-10-26 17:56:04,588 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-10-26 17:56:04,591 INFO  SwAddin.cs: 344 - Showing property manager
2023-10-26 17:56:23,691 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-26 17:56:34,619 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-26 17:56:47,369 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-26 17:59:11,146 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-26 17:59:16,359 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-26 17:59:36,396 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-26 17:59:38,658 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-10-26 17:59:38,792 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-10-26 18:19:46,923 INFO  SwAddin.cs: 294 - Assembly export called for file TH01-DUMMY.SLDASM
2023-10-26 18:19:46,923 INFO  SwAddin.cs: 299 - Save is required
2023-10-26 18:19:46,924 INFO  SwAddin.cs: 313 - Saving assembly
2023-10-26 18:19:47,443 INFO  SwAddin.cs: 316 - Opening property manager
2023-10-26 18:19:47,444 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-DUMMY.SLDASM
2023-10-26 18:19:47,445 INFO  ExportHelperExtension.cs: 1136 - Found 103 in TH01-DUMMY.SLDASM
2023-10-26 18:19:47,446 INFO  ExportHelperExtension.cs: 1145 - Found 13 features of type [CoordSys] in TH01-DUMMY.SLDASM
2023-10-26 18:19:47,446 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-26 18:19:47,446 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2023-10-26 18:19:47,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-FEMUR_R_DUMMY-1
2023-10-26 18:19:47,447 INFO  ExportHelperExtension.cs: 1136 - Found 37 in TH01-FEMUR_R_DUMMY-1
2023-10-26 18:19:47,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-FEMUR_R_DUMMY-1
2023-10-26 18:19:47,448 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-ANKLE_DUMMY-2
2023-10-26 18:19:47,449 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-ANKLE_DUMMY-2
2023-10-26 18:19:47,449 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-ANKLE_DUMMY-2
2023-10-26 18:19:47,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AR01-HIP_BODY_RACK_RevA-1
2023-10-26 18:19:47,450 INFO  ExportHelperExtension.cs: 1136 - Found 64 in AR01-HIP_BODY_RACK_RevA-1
2023-10-26 18:19:47,450 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AR01-HIP_BODY_RACK_RevA-1
2023-10-26 18:19:47,451 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-HIPBASE_DUMMY-1
2023-10-26 18:19:47,451 INFO  ExportHelperExtension.cs: 1136 - Found 30 in TH01-HIPBASE_DUMMY-1
2023-10-26 18:19:47,452 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-HIPBASE_DUMMY-1
2023-10-26 18:19:47,452 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-ABAD_DUMMY-2
2023-10-26 18:19:47,452 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-ABAD_DUMMY-2
2023-10-26 18:19:47,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-ABAD_DUMMY-2
2023-10-26 18:19:47,453 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-TIBIA_DUMMY-2
2023-10-26 18:19:47,454 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-TIBIA_DUMMY-2
2023-10-26 18:19:47,454 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-TIBIA_DUMMY-2
2023-10-26 18:19:47,454 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-HIPPITCH_DUMMY-2
2023-10-26 18:19:47,455 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-HIPPITCH_DUMMY-2
2023-10-26 18:19:47,455 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-HIPPITCH_DUMMY-2
2023-10-26 18:19:47,456 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-ANKLE_DUMMY-1
2023-10-26 18:19:47,456 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-ANKLE_DUMMY-1
2023-10-26 18:19:47,456 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-ANKLE_DUMMY-1
2023-10-26 18:19:47,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-ABAD_DUMMY-1
2023-10-26 18:19:47,457 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-ABAD_DUMMY-1
2023-10-26 18:19:47,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-ABAD_DUMMY-1
2023-10-26 18:19:47,458 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-FEMUR_DUMMY-1
2023-10-26 18:19:47,458 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-FEMUR_DUMMY-1
2023-10-26 18:19:47,459 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-FEMUR_DUMMY-1
2023-10-26 18:19:47,459 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-HIPPITCH_DUMMY-1
2023-10-26 18:19:47,459 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-HIPPITCH_DUMMY-1
2023-10-26 18:19:47,460 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-HIPPITCH_DUMMY-1
2023-10-26 18:19:47,460 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-TIBIA_DUMMY-1
2023-10-26 18:19:47,461 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-TIBIA_DUMMY-1
2023-10-26 18:19:47,461 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-TIBIA_DUMMY-1
2023-10-26 18:19:47,461 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-FOOT_DUMMY-1
2023-10-26 18:19:47,462 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-FOOT_DUMMY-1
2023-10-26 18:19:47,462 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-FOOT_DUMMY-1
2023-10-26 18:19:47,463 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from TH01-FOOT_DUMMY-2
2023-10-26 18:19:47,463 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-FOOT_DUMMY-2
2023-10-26 18:19:47,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in TH01-FOOT_DUMMY-2
2023-10-26 18:19:47,464 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AR01_BODY_FRAMEWORK-107-1
2023-10-26 18:19:47,466 INFO  ExportHelperExtension.cs: 1136 - Found 275 in AR01_BODY_FRAMEWORK-107-1
2023-10-26 18:19:47,467 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AR01_BODY_FRAMEWORK-107-1
2023-10-26 18:19:47,467 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-DUMMY.SLDASM
2023-10-26 18:19:47,468 INFO  ExportHelperExtension.cs: 1136 - Found 103 in TH01-DUMMY.SLDASM
2023-10-26 18:19:47,468 INFO  ExportHelperExtension.cs: 1145 - Found 12 features of type [RefAxis] in TH01-DUMMY.SLDASM
2023-10-26 18:19:47,469 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-10-26 18:19:47,469 INFO  ExportHelperExtension.cs: 1160 - 15 components to check
2023-10-26 18:19:47,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-FEMUR_R_DUMMY-1
2023-10-26 18:19:47,470 INFO  ExportHelperExtension.cs: 1136 - Found 37 in TH01-FEMUR_R_DUMMY-1
2023-10-26 18:19:47,470 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in TH01-FEMUR_R_DUMMY-1
2023-10-26 18:19:47,471 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-ANKLE_DUMMY-2
2023-10-26 18:19:47,471 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-ANKLE_DUMMY-2
2023-10-26 18:19:47,472 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-ANKLE_DUMMY-2
2023-10-26 18:19:47,472 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AR01-HIP_BODY_RACK_RevA-1
2023-10-26 18:19:47,472 INFO  ExportHelperExtension.cs: 1136 - Found 64 in AR01-HIP_BODY_RACK_RevA-1
2023-10-26 18:19:47,473 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AR01-HIP_BODY_RACK_RevA-1
2023-10-26 18:19:47,473 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-HIPBASE_DUMMY-1
2023-10-26 18:19:47,473 INFO  ExportHelperExtension.cs: 1136 - Found 30 in TH01-HIPBASE_DUMMY-1
2023-10-26 18:19:47,474 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-HIPBASE_DUMMY-1
2023-10-26 18:19:47,474 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-ABAD_DUMMY-2
2023-10-26 18:19:47,475 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-ABAD_DUMMY-2
2023-10-26 18:19:47,475 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-ABAD_DUMMY-2
2023-10-26 18:19:47,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-TIBIA_DUMMY-2
2023-10-26 18:19:47,476 INFO  ExportHelperExtension.cs: 1136 - Found 29 in TH01-TIBIA_DUMMY-2
2023-10-26 18:19:47,476 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-TIBIA_DUMMY-2
2023-10-26 18:19:47,476 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-HIPPITCH_DUMMY-2
2023-10-26 18:19:47,477 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-HIPPITCH_DUMMY-2
2023-10-26 18:19:47,477 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-HIPPITCH_DUMMY-2
2023-10-26 18:19:47,478 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-ANKLE_DUMMY-1
2023-10-26 18:19:47,553 INFO  ExportHelperExtension.cs: 1136 - Found 28 in TH01-ANKLE_DUMMY-1
2023-10-26 18:19:47,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-ANKLE_DUMMY-1
2023-10-26 18:19:47,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-ABAD_DUMMY-1
2023-10-26 18:19:47,556 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-ABAD_DUMMY-1
2023-10-26 18:19:47,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in TH01-ABAD_DUMMY-1
2023-10-26 18:19:47,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from TH01-FEMUR_DUMMY-1
2023-10-26 18:19:47,557 INFO  ExportHelperExtension.cs: 1136 - Found 31 in TH01-FEMUR_DUMMY-1
